t_content,title,reporter,info
박영선 더불어민주당 서울시장 후보가 5일 서울 강서구 발산역 인근 거리유세에서 시민들과 인사하고 있다. 연합뉴스.. .15589479793640 박영선 더불어민주당 서울시장 후보는 47 재보궐선거를 이틀 앞둔 5일 서울 서남권을 찾아 표 결집을 호소했다.박 후보는 이날 오후 오세훈 국민의 서울시장 후보와 마지막 토론을 끝내고 서남권 유세에 돌입했다.그는 강서구 발산역 유세에서 민심이 바뀌고 있다며 박영선이 그동안 해온 추진력 중기부 장관으로서의 성과를 믿고 투표해달라고 호소했다... .15670434594650 여론조사 공표금지 직전까지 오 후보에 20포인트 내외의 큰 격차가 나면서 지지층의 투표 의지가 떨어졌을 것으로 보고 박 후보는 투표 독려에 총력을 기울였다. 발산역 유세에서 그는 주변에 열 분씩만 투표장 가자고 전화해달라. 그러면 우리가 승리한다고 목소리를 높였다.다음 금천구 유세에서는 여러분의 이웃이었던 구로의 박영선이 왔다. 옛날에는 구로와 한솥밭이었지 않나며 친근감을 표시했다.관련기사박영선 기득권 세력만 챙겨 오세훈 거짓말반칙의 여왕박영선 청년 창업펀드 1조 조성박영선 거짓말쟁이 오세훈 거짓말의 본체 비방전서울시장 보궐선거 토론그는 엉뚱한 사람이 시장이 되면 이거교통문제 해결 못한다고 금천구의 현안인 교통문제의 적임자를 자처했다.이날 박 후보 지원에 나선 김진표 의원은 2010년 서울시장 선거를 꺼냈다. 당시 한명숙 전 총리가 오세훈 서울시장에게 20포인트 가까이 여론조사에서 뒤진 것으로 나왔지만 실제 선거에선 0.6포인트로 석패했던 사례를 들었다. 김 의원은 그때 얼마나 가슴을 치면서 후회하고 분노했나라고 호소했다.유세를 끝내고 취재진과 만난 박 후보는 마지막 토론에 대해 오 후보의 일관된 거짓말을 계속 들어야 하는 시간이라고 토론 내용을 평가절하 했다.국민의이 최근 생태탕집 주인 아들의 증언을 2002년 대선 당시 병풍사건과 같이 비교한 것에 대해 박 후보는 일종의 협박이라며 대질신문이면 되는데 왜 대질신문 안하냐고 말했다.박호현 기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,박영선 '민심 바뀌고 있다',박호현,0.5148646616882095
박영선 더불어민주당 서울시장 후보. 사진제공박영선 후보 캠프.. .15589479793640 청년 월세 지원의 수혜자를 할 수 있는 데까지 최대한 늘리겠습니다.5일 서울경제와 만난 박영선사진 더불어민주당 서울시장 후보는 청년층을 대상으로 한 공약을 묻자 이같이 답했다. 47 재보궐선거 전 각종 여론조사에서 2030대의 지지도가 낮게 나타나자 청년 표심 끌어모으기에 나선 것이다. 청년들이 관심을 갖는 주거와 통신 요금 문제 등을 집중 공략해 전통적인 민주당 지지층이었던 청년층의 마음을 되돌려놓겠다는 의도다. 청년층이 선거 결과를 결정하는 캐스팅보트로 떠올랐다는 점도 박 후보가 청년 공약에 공을 들이는 이유 중 하나다.지난달 25일부터 총 10개의 서울선언을 발표한 박 후보는 이 가운데 3개를 청년층과 관련된 공약으로 채웠다. 부동산 관련 공약도 5개에 달한다. 한국토지주택공사 사태와 정부 여당의 부동산 정책 실패가 일부 청년들이 민주당에 등을 돌린 계기였다는 점을 고려하면 사실상 대부분의 공약이 청년 민심을 염두에 두고 만들어진 셈이다. 박 후보는 약 5000명의 청년에게 월세 20만 원을 지원해주는 청년 월세 외에도 바우처 지급 형식의 청년 반값 데이터 요금제 대학생 학자금 대출 연체 채무 조정 대학 생활상담소를 통한 대학가 주거 지원 서비스 체계 구축 대학 연합 공공 기숙사 신축 청년 취업 지원 확대 등을 추진할 계획이다... .15670434594650 그는 창업에 관심을 갖는 청년들을 위해 서울시 대전환 펀드를 조성하겠다는 공약도 내세웠다. 벤처기업이 경쟁력을 키울 수 있도록 1조 원 규모의 펀드를 만들고 21개 권역에 혁신 클러스터산업 집적 단지를 구축하겠다는 내용이다. 박 후보는 서울에서 세계적인 유니콘 기업이 10개 이상 나올 수 있도록 하고 이들을 미래의 글로벌 기업으로 집중 육성할 것이라고 말했다. 중소벤처기업부 장관 시절 신생 기업의 목소리에 귀 기울였던 경험을 살리겠다는 취지다. 박영선 더불어민주당 서울시장 후보. 사진제공박영선 후보 캠프 ......1.8......0.. . 77 박 후보는 정부와의 협의를 거쳐 지하철 9호선을 증설하겠다는 의지도 내비쳤다. 그는 손 하나 올릴 틈도 없이 꽉 찬 지하철은 출퇴근 직장인들의 가장 큰 스트레스일 뿐 아니라 안전사고로 이어질 수 있다며 시장에 취임하면 9호선 차량 증설과 관련해 국토부와 바로 협의에 들어가겠다고 약속했다.청년 지원과 함께 박 후보는 산업 생태계의 변화에 주력하고 있다. 4차 산업혁명으로 급변하는 산업구조에 자영업자나 소상공인스타트업이 잘 적응할 수 있도록 도와주겠다는 것이 그의 목표다. 박 후보는 이들이 신종 코로나바이러스 감염증코로나19의 여파로 입은 타격부터 해결해줘야 한다는 생각이다. 그는 코로나19로 가장 어려움을 겪은 소상공인 등이 회생할 수 있도록 해야 한다며 그래서 모든 서울시민에게 재난위로금 10만 원을 서울디지털화폐로 지급할 것을 약속했다고 말했다. 디지털화폐를 통한 위로금 지급은 일반 시민의 재난 사각지대를 없애는 역할도 하지만 소상공인에게도 큰 이 된다는 것이 박 후보의 설명이다.동시에 박 후보는 21분 도시 서울을 제안했다. 걸어서 21분이 걸리는 범위 안에서 모든 것을 해결할 수 있도록 하겠다는 것이다. 강북 지역의 도시철도 접근성을 높이기 위한 강북횡단선의 조기 착공도 박 후보가 내세운 공약 중 하나다. 이러한 구상들에 대해 그는 불필요한 이동이 줄어들고 만성적인 승객 과다 수용 문제도 자연스럽게 해소될 것이라고 내다봤다.3.3㎡당 1000만 원인 반값 아파트 30만 가구를 공급한다는 구상도 그의 주요 공약으로 꼽힌다. 토지는 공공이 보유하되 건물 분양은 민간에 맡기는 방식이다. 박 후보는 경부고속도로 약 6㎞ 구간을 지하화해 10만 평가량의 땅을 확보하고 이를 생태공원 조성과 아파트 분양에 쓰겠다는 계획이다. 그는 시장 취임 즉시 지하화를 시작해 오는 2023년에는 지하화 공사에 들어갈 수 있도록 노력하겠다고 강조했다.박 후보는 송파잠실에 회의와 관광컨벤션전시를 위한 공간인 마이스 밸리를 구축하겠다는 공약을 발표하기도 했다. 그는 강남구 제1코엑스부터 시작해 잠실운동장 일대까지 마이스 밸리를 만들면 연간 9만 5000개의 일자리가 생겨날 것으로 보고 있다. 마이스 밸리에 대해 그는 바이오인공지능 등 첨단 산업과 함께 서울의 국제 경쟁력을 좌우할 핵심 분야라며 서울 동남권의 새로운 성장 동력이 마련될 것이라고 말했다.이희조 기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,박영선 '청년 창업펀드 1조 조성',이희조,0.5437906580339338
47 재보선 국민의 오세훈 서울시장 후보가 5일 오후 서울 강서구 등촌역 인근에서 시민들과 인사를 나누고 있다.국회사진기자단.. .15589479793640 정청래 더불어민주당 의원이 5일 47재보궐선거 전 마지막 토론을 벌인 오세훈 서울시장 국민의 후보를 겨냥해 태도가 껌 씹는 불량배라고 힐난했다. 반면 박영선 민주당 서울시장 후보에게는 또렷한 목소리가 눈 귀를 사로잡았다고 극찬했다... .15670434594650 정 의원은 이날 소셜네트워크서비스를 통해 오늘 토론은 박영선의 예리함과 오세훈의 무례함이 맞부딪쳤다며 이같이 말했다. 그는 토론 내내 상대방을 얕잡아 보는 듯한 오 후보의 태도 무시하는 듯한 표정과 비웃음은 시청자들의 눈살을 찌푸리게 하기에 충분했다며 오세훈은 시청자들에게 짜증나고 기분 나쁘게 한 것이 뼈 아프게 됐다고 지적했다.정 의원은 이날 오 후보가 내버려 두면 진실이 밝혀진다고 말한 데 대해 이런 아무 말 대잔치를 토론회에서 볼 줄이야 예전에 미처 몰랐다고 말했다. 정 의원은 또 박영선 존재 자체가 거짓말이라는 오 후보의 발언에 대해 오세훈의 지지율 몇는 까먹었겠구나 생각했다고 평가했다. ......1.8......0.. . 77 반면 박 후보를 두고 상대방 질문에 너무 자세하게 디테일까지 설명하느라 시간이 모자랄 정도라고 칭찬했다. 정 의원은 서울시장을 해본 오세훈 보다 박영선이 아는 것이 더 많았고 디테일도 더 강했다고 전했다.정 의원은 이날 토론회를 평가하며 박영선은 95점에 오세훈은 45점에 라고 밝혔다. 더불어민주당 박영선 서울시장 후보왼쪽와 국민의 오세훈 서울시장 후보가 5일 서울 양천구 목동 예총회관에서 열린 한국방송기자클럽 초청 서울시장 보궐선거 후보자 토론회에서 인사하고 있다.국회사진기자단김인엽 기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,정청래 “오세훈 태도는 껌 씹는 불량배…박영선 또렷한 목소리 눈귀 사로잡아”,김인엽,0.5402668247654565
박영선왼쪽 더불어민주당 서울시장 후보와 국민의 오세훈 서울시장 후보가 5일 서울 양천구 목동 예총회관에서 열린 한국방송기자클럽 초청 서울시장 보궐선거 후보자 토론회에서 인사하고 있다. 국회사진기자단.. .15589479793640 박영선 더불어민주당 후보와 오세훈 국민의 후보가 5일 선거 전 마지막 토론회에서 또다시 충돌했다. 박 후보가 각종 의혹을 제기하며 거짓말만 하는 후보라고 몰아세우자 오 후보도 박 후보의 존재 자체가 거짓말이라고 맞대응하며 비방전이 벌어졌다. 정책 공약과 관련해서도 박 후보는 기득권만 대변한다고 비판하고 오 후보는 실현 불가능한 공약이라고 지적하는 등 마지막 토론회는 긴장감 속에서 마무리됐다... .15670434594650 이날 서울 양천구 예총회관에서 열린 방송기자클럽 초청 서울시장 후보자 토론회에서 두 후보는 시작부터 신경전을 펼쳤다. 오 후보는 지난 1년간 노원구도봉구강북구의 공시지가가 20~30 올랐는데 동결시켜도 부담스러운데 박 후보 공약대로 10씩 올리면 엄청난 부담이라고 지적했다. 이에 박 후보는 올린다는 뜻이 아니라 10 캡한도을 씌운다는 말이라고 반박했다. 상대방의 말을 끊고 발언하던 두 사람은 급하게 자기 이야기만 한다 긴 발언으로 시간 뺏지 말라며 설전을 벌였다.오 후보가 청년들 데이터 바우처도 공짜로 주고 대중교통 요금도 40 할인해주고 또 공약이 몇천억 원 늘었다며 서울시 부채가 지금 10조 원이라고 꼬집었다. 박 후보는 이에 본인이 그 부채를 만들었다고 반박하자 오 후보는 박원순 시장이 이 가운데 6조 원을 늘린 것이라고 되받았다. ......1.8......0.. . 77 박 후보는 오 후보의 재건축재개발 규제 완화 공약을 짚으며 뉴타운의 결과 원주민의 정착률은 얼마나 됐느냐고 따졌다. 오 후보가 20~30라고 답하자 박 후보는 30만을 위한 서울시장이냐. 오세훈식 재개발재건축은 기득권 세력에게 이득이 가는 것이라고 몰아세웠다. 이에 오 후보는 재건축재개발을 어떻게 하면 100 재정착시킬 수 있느내라고 되물었다.토론 분위기는 서로를 거짓말쟁이라고 비판하며 험악해졌다. 박 후보가 이명박 전 대통령과 관련된 의혹을 묻자 오 후보는 그걸 제가 왜 설명드려야 하느냐고 따졌다. 그러자 박 후보는 거짓말한 후보가 시장이 되면 자라나는 아이들에게 가르칠 게 없다고 지적했다. 오 후보는 민주당이 당헌을 바꿔 내지 않기로 한 서울시장 후보를 낸 것을 들어 박 후보의 존재 자체가 거짓말 이어서 반칙의 여왕이라고 되받아쳤다. 민생 문제를 토론하는 시간에 박 후보가 이른바 내곡동 의혹을 꺼내 들자 오 후보는 민생에 관심이 없느냐고 지적하며 또다시 부딪혔다.토론 막바지에 오 후보는 청년층 박 후보는 민주당 지지층을 겨냥해 표를 호소했다. 오 후보는 젊은 층이 방탄소년단이나 손흥민 선수가 끌어올렸던 국격을 기성세대들이 오히려 추락시키고 있다는 것을 알아채버렸다며 반미래반청년의 정치를 용납하지 않겠다. 서울에서 공정과 정의를 다시 세우겠다고 강조했다. 박 후보는 이명박의 때문에 우리가 얼마나 아파하고 분노했느냐. 그러나 이분들은 한 번도 반성하지 않았다며 박영선을 지지해달라고 역설했다.구경우 기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,박영선 '기득권 세력만 챙겨' 오세훈 '거짓말·반칙의 여왕',구경우,0.22277414348365496
박영선왼쪽 더불어민주당 서울시장 후보와 국민의 오세훈오른쪽 서울시장 후보가 5일 서울 양천구 목동 예총회관에서 열린 한국방송기자클럽 초청 서울시장 보궐선거 후보자 토론회에서 인사하고 있다.권욱 기자.. .15589479793640 .. .15670434594650 47 서울시장 보궐선거에 나선 박영선 더불어민주당 후보와 오세훈 국민 후보가 5일 방송기자클럽 주관 토론회에서 서로를 뛰어난 패션 감각 대단한 집념과 열정이라고 칭찬했다. 직전까지 내곡동 의혹으로 공방을 벌이던 두 후보는 칭찬에도 뼈를 담았다.이날도 내곡동 의혹과 관련해 공방을 벌인 두 후보는 사회자가 공통질문으로 상대 후보에 대해 칭찬해 달라고 하자 당혹스러운 표정을 보였다. 박 후보는 사실 오세훈 후보를 칭찬할만큼 서로 공유한 시간이 없다며 언변이 굉장히 좋은 것 같다고 했다. 박 후보 입장에선 오 후보가 내곡동 의혹 제기에 거짓말로 잘 빠져나간다고 우회적으로 비판한 것으로 보인다. 박 후보는 오 후보에게 불과 몇 분 전까지 내곡동 땅 측량 현장에 갔느냐 안 갔느냐는 문제로 오 후보가 거짓말을 했기에 시민들이 분노하고 있다고 말했다. ......1.8......0.. . 77 박 후보는 이어 오 후보는 패션감각이 다른 분보다 뛰어나다고 덧붙였다. 최근 민주당은 오 후보를 내곡동 땅 측량 현장에 하얀 면바지와 페라가모 로퍼 차림을 하고 온 내곡동 선글라스남이라고 부르며 2005년 측량 현장에 참석했다고 주장하고 있다.반면 오 후보는 박 후보를 향해 박 후보의 이 집념과 열정이 바탕이 돼서 유리천장을 돌파하고 4선 의원과 장관을 역임 했다고 했다. 오 후보 입장에선 지속적으로 내곡동 의혹을 제기하는 박 후보를 집념이라는 단어를 사용하며 꼬집은 것이다. 오 후보는 칭찬 시간 직전 박 후보에게 내곡동 땅 측량 논란은 나중에 수사기관에서 증인들과 대질심문 한번 하면 끝날 문제라고 논란을 길게 이어가지 않으려는 모습을 보였다.김남균 기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,서로 칭찬 하랬더니…말에 뼈 담은 박영선·오세훈,김남균,0.4801599408033128
박영선왼쪽 더불어민주당 서울시장 후보와 국민의 오세훈 서울시장 후보가 5일 서울 양천구 목동 예총회관에서 열린 한국방송기자클럽 초청 서울시장 보궐선거 후보자 토론회에서 인사하고 있다.국회사진기자단.. .15589479793640 .. .15670434594650 47서울시장 보궐선거에 나선 박영선 더불어민주당 후보와 오세훈 국민의 후보가 5일 서로 거짓말쟁이라고 비방전을 벌였다.이날 두 후보는 방송기자클럽 초청 토론회에 나섰다. 박 후보는 자유토론에서 오 후보를 향해 이명박 전 대통령 관련를 사과하셨나라고 묻자 오 후보는 그건 제 알 바 아니다. 왜 제가 그걸 사과를 하나라고 답했다. 그러자 박 후보가 거짓말쟁이라며 서울시장은 거짓말쟁이가 되면 안 된다는 취지로 반박했다. ......1.8......0.. . 77 이를 듣던 오 후보는 제가 보기에는 박 후보가 존재 자체가 거짓말이다라고 비판했다. 박 후보가 이에 아주 몹쓸 말씀이라고 지적하자 오 후보는 민주당이 후보 안 내기로 하고 낸 것 아닌가. 그게 거짓말 아니냐라고 되물었다. 그러면서 본인은 거짓말쟁이라고 해도 되고 저는 안되느냐라고 말했다.구경우 기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,박영선 '거짓말쟁이' 오세훈 '거짓말의 본체' 비방전[서울시장 보궐선거 TV토론],구경우,0.2857920740826514
.. .15589479793640 박영선 더불어민주당 서울시장 후보와 오세훈 국민의 서울시장 후보가 5일 오후 서울 양천구 예총회관에서 열린 한국방송기자클럽 초청 서울시장 보궐선거 후보자 토론회 시작 전 포즈를 취하고 있다.권욱 기자 2021.04.05 .. .15670434594650 박영선 더불어민주당 서울시장 후보와 오세훈 국민의 서울시장 후보가 5일 오후 서울 양천구 예총회관에서 열린 한국방송기자클럽 초청 서울시장 보궐선거 후보자 토론회 시작 전 포즈를 취하고 있다.권욱 기자 2021.04.05 ......1.8......0.. . 77 박영선 더불어민주당 서울시장 후보와 오세훈 국민의 서울시장 후보가 5일 오후 서울 양천구 예총회관에서 열린 한국방송기자클럽 초청 서울시장 보궐선거 후보자 토론회 시작 전 포즈를 취하고 있다.권욱 기자 2021.04.05권욱 기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,마지막 토론회 앞둔 박영선-오세훈 '웃고는 있지만',권욱,0.6286581040806739
.. .15589479793640 .. .15670434594650 더불어민주당 박영선 서울시장 후보왼쪽와 국민의 오세훈 서울시장 후보가 5일 서울 양천구 목동 예총회관에서 열린 한국방송기자클럽 초청 서울시장 보궐선거 후보자 토론회에서 인사를 나눈 뒤 자리로 돌아가고 있다.권욱 기자 2021.04.05권욱 기자 . ......1.8......0.. . 77 저작권자 서울경제 무단 전재 및 재배포 금지,마지막 토론회 앞둔 박영선-오세훈 후보,권욱,0.5314939822317404
여영국가운데 정의당 대표가 5일 국회에서 열린 대표단회의에서 발언하고 있다.연합뉴스.. .15589479793640 여영국 정의당 대표는 5일 박영선 더불어민주당 후보가 47 재보궐선거 지원을 요청한 것에 대해 염치가 없다고 비판했다... .15670434594650 여 대표는 이날 국회에서 열린 대표단회의에서 국민의과 기득권 정치 동맹을 공고히 했던 민주당이 그 어떤 반성도 사과도 없이 지금에서야 도와달라니 이게 무슨 염치 없는 것이냐고 말했다.앞서 박 후보는 전날 인터넷언론 기자간담회에서 범여권의 지지를 모으고자 심상정 정의당 의원에게 전화로 지원을 요청했다고 언급했다. 박 후보는 심 의원에게 좀 도와주면 어떻겠나라고 얘기했는데 나중에 전화를 다시 한번 하겠다라고만 대답을 들었다고 밝혔다. ......1.8......0.. . 77 여 대표는 박 후보가 몸담은 민주당은 1년 전 총선 당시에는 기만적인 위성 정당을 통해 시민들의 정치개혁 열망을 가로막았다며 정치개혁을 이루고자 했던 정의당에는 가히 정치테러였다고 강조했다. 그는 무엇보다 정의당에 도움을 청하기 전에 촛불정부라 자칭하면서도 개혁은커녕 기득권 이익동맹에만 치중한 나머지 신뢰를 잃어버린 시민에게 진심으로 사죄하고 도움을 청하는 것이 마땅한 도리라고 지적했다.강민진 청년정의당 대표도 보궐선거에서는 민주당과 국민의을 제외한 나머지 후보들에 주목해주시면 좋겠다며 선을 그었다. 그는 47 보궐선거는 거대양당의 거대 실망과 거대 절망이 경쟁하는 형국이라며 우리 사회 미래에 하등 도움될 것 없는 쟁점들만 난무한 선거가 된 판국에 정의당에게 도와 달라는 손짓을 하는 건 도를 넘는 행위라고 비판했다.강 대표는 대안을 만들 수 있는 은 오직 시민 여러분에게 있다며 다가오는 7일 차악에 투표하는 대신 투표용지 속 가장 최선에 투표해달라고 강조했다.박예나 인턴기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,"박영선, 심상정에 '도와달라'…정의당 '염치 없어, 시민에 사죄부터'",박예나,0.4115248069931113
김영춘 더불어민주당 부산시장 후보가 4일 오후 부산 중구 광복로에서 열린 유세에서 지지를 호소하고 있다.연합뉴스.. .15589479793640 박영선 더불어민주당 서울시장 후보에 이어 김영춘 더불어민주당 부산시장 후보도 시장이 되면 부산시민 재난지원금으로 1인당 10만원 지급하겠다고 공약했다. 박형준 국민의 부산시장 후보 선거대책위원회는 유권자 매수 유혹이라며 반발하고 있다... .15670434594650 민주당 부산 선대위는 시장이 되면 부산 시민 재난지원금으로 1인당 10만원 지급하겠다는 김 후보 공약을 적은 현수막을 시내 곳곳에 내걸고 대대적인 홍보에 나섰다. 민주당 부산 선대위는 신종 코로나바이러스 감염증코로나19 시대에 어려움을 겪는 시민을 위로하고 희망을 주기 위해 결정했다며 지역화폐 동백전으로 지급해 지역경제에도 도움이 되게 할 예정이라고 설명했다.김 후보는 지금은 전쟁상황이다. 재정을 걱정하기에 앞서 삶의 위기를 겪고 있는 시민들에 대한 걱정과 대책이 우선이고 이는 국가와 지방정부의 당연한 책무라며 시장 당선 후 1년 안에 전 시민 1인당 10만원 재난지원금 지급 소상공인 대출 확대 등을 반드시 시행할 것이라고 강조했다. ......1.8......0.. . 77 국민의 부산 선대위는 5일 김 후보가 선거일을 코앞에 두고 부산 시민에게 1인당 10만원을 지급한다는 현수막을 내걸었다며 찍어주면 시민에게 10만원을 주겠다는 약속 과연 공약인가 유권자 매수 유혹인가라고 비판했다. 이어 40년 전 사라졌던 막걸리 선거 고무신 선거를 노골적으로 부활시킨 민주당 역시 민주 없는 민주당이라며 시민이 낸 세금으로 10만원씩 나눠 주면 정권 심판 표심이 바뀔 것이라는 민주당 기대는 부산의 높은 시민 의식을 얕잡아 봐도 한 참 얕잡아 본 것이라고 꼬집었다.황보승희 국민의 부산 선대위 수석대변인은 1인당 10만원 지급 공약은 도가 지나치고 시민에 대한 모독이라며 재난지원금이라고 썼지만 유권자 매수 유혹이라 읽는다. 부산 시민은 결코 이런 소액 매수에 현혹되지 않을 것이라고 말했다.박예나 인턴기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,박영선 이어 김영춘도 '시장 되면 10만원 주겠다',박예나,0.383228771517679
더불어민주당 박영선오른쪽 서울시장 후보와 국민의 오세훈 서울시장 후보가 4일 서울 서초구 사랑의교회에서 열린 한국교회 부활절 연합예배에서 악수하고 있다. 연합뉴스.. .15589479793640 더불어민주당 박영선 국민의 오세훈 서울시장 후보가 5일 마지막 토론에서 맞붙을 예정이다. 두 후보는 이날 오후 2시 방송기자클럽이 주최하는 후보자 초청 토론회에서 부동산 문제 등을 놓고 부딪힐 전망이다. 이번 토론은 두 후보의 세 번째 격돌이자 47 보궐선거 이전에 실시되는 마지막 토론이다.양 후보는 이날 오전 별도의 일정을 잡지 않은 채 주요 이슈를 중심으로 토론 준비에 매진했다. 박 후보는 이번 토론에서도 거짓말 프레임 공세를 이어갈 계획이다. 오 후보의 내곡동 처가땅 셀프보상 의혹과 관련한 생태탕집 사장의 증언을 고리로 재차 입장을 물을 것으로 보인다. 더불어민주당 박영선 서울시장 후보가 4일 국회에서 열린 인터넷언론과의 간담회에서 발언하고 있다. 연합뉴스.. .15670434594650 박 후보 캠프 강선우 대변인은 논평을 내고 증언을 이어가는 생태탕집 사장에 대해 진실을 밝히고자 평범한 시민께서 큰 용기를 내주셨다며 오 후보도 용기 내어 국민 앞에 고백해달라고 촉구했다. 캠프 측 한 관계자는 내곡동 의혹 공세는 네거티브 전략이 아니다라며 거짓말 검증은 중요한 요소라고 강조했다.박 후보 측은 상대 공약을 조목조목 반박할 계획도 세웠다. 캠프 관계자는 오 후보의 공약은 허술하고 듣기만 좋을 뿐이라는 점을 지적하면서 박 후보가 준비된 시장이라는 점을 부각할 것이라고 설명했다. ......1.8......0.. . 77 국민의 오세훈 서울시장 후보가 2일 오후 서울 마포구 상암 거리에서 지지를 호소하는 연설을 하고 있다. 연합뉴스오 후보 측은 부동산 불안정 등 여당의 민생 실정을 최대한 부각해 정권 심판론 프레임을 이어갈 것으로 보인다. 아울러 시장 재임 시절의 경험을 바탕으로 승리한 직후부터 차질없이 시정을 수행할 수 있다는 점도 강조할 것으로 전망된다.오 후보 캠프 관계자는 부동산을 비롯한 민생 등 정책적인 면을 중심으로 토론이 진행된다면 비전으로 맞붙는 토론이 될 것으로 기대한다고 말했다. 박 후보 측이 내곡동 의혹으로 몰아붙일 것으로 보이지만 이미 앞선 토론에서 충분히 방어가 이뤄졌다고 판단하고 큰 비중을 두지는 않는 분위기다. 캠프 관계자는 향후 수사 기관 등에서 모두 밝혀질 것으로 본다면서 상대방의 네거티브 전략에 말려들 생각은 없다는 입장을 밝혔다.박신원 인턴기자 01. 저작권자 서울경제 무단 전재 및 재배포 금지,"박영선·오세훈, 오늘 마지막 TV 토론…'내곡동 거짓말' vs '정권 심판론'(종합)",박신원,0.543594626485895
나경원 전 미래통합당 의원연합뉴스.. .15589479793640 국민의 서울시장 보궐선거 예비경선에서 오세훈 후보에게 무릎을 꿇었던 나경원 전 미래통합당국민의 전신 의원이 박영선 더불어민주당 서울시장 후보의 심정을 아마 누구보다도 내가 잘 알 것 같다고 말했다. 나 전 의원은 4일 자신의 페이스북에 올린 글을 통해 뭘 해도 안 되는 좌절과 외로움 말이다라면서 이렇게 적었다. 그러면서 나 전 의원은 그럴수록 당당하길 바란다면서 네거티브는 먹히지 않는다. 질 때 지더라도 의연한 모습으로 장렬히 패배하는 모습이 바로 정치인 박영선의 상당한 자산이 될 것이라고도 했다. .. .15670434594650 나 전 의원은 이어 이틀 전쯤 홍준표 전 대표가 2011년 그렇게 당이 어려울 때는 등 떠밀려서 나가더니 이제는 아무도 안 찾네요라고 한 마디 던져 함께 한바탕 웃었다고 썼다. 박영선 더불어민주당 서울시장 후보연합뉴스 ......1.8......0.. . 77 아울러 나 전 의원은 민주당 지지층이 사실상 우리 당 후보를 정하는 황당한 경선 룰이 왜 쓰리지 않겠느냐마는이라면서 누가 후보든 무슨 상관있으랴. 그게 오세훈 후보든 안철수 후보든 국민의이든 국민의당이든이라고 했다. 여기에 덧붙여 나 전 의원은 유쾌한 마음으로 오세훈 후보를 즐겁게 돕고 있다면서 하루하루 국민과 함께 4월 7일을 향해 걸어가는 길이 나에게는 뜻깊은 또 하나의 도전이라고 상황을 짚었다. 더불어 나 전 의원은 오직 이기는 것 말고는 생각할 겨를이 없다면서 문재인 정권의 위선 무능 독선을 심판하는 것만이 유일한 목표이자 이번 선거의 의미라고 강조했다. 나 전 의원은 이어서 이번 선거는 문재인 정권에 대한 묻지 마 심판 선거라며 국민의이 이기는 선거라기 보다는 문재인 정권이 패하는 선거다. 그래서 국민이 이기는 선거여야 되기도 하다고 적었다. 김경훈 기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,'박영선 심정 누구보다 잘 알아' 글 쓴 나경원 '질 때 지더라도 의연한 모습으로',김경훈,0.6122665556825847
박영선 더불어민주당 서울시장 후보가 4일 인터넷언론 간담회에 참석해 발언하고 있다. 연합뉴스.. .15589479793640 박영선 더불어민주당 서울시장 후보가 4일 보수언론의 왜곡 기사가 굉장히 많이 난무한다고 지적했다... .15670434594650 박 후보는 이날 국회에서 열린 인터넷 언론사 출입기자 간담회에서 불공정 보도가 많다는 지지자들의 주장에 대해 어떻게 생각하느냐는 질문에 이렇게 답했다. 그는 예를 들어 신문사가 있으면 닷컴이 있어서 보도 내용에 대해 신문 출입기자에게 항의해도 자신들이 쓴 기사가 아니라고 항변한다며 이는 새로운 유형의 언론 왜곡이라고 비판했다.박 후보는 오늘 아침에 있던 일인데 현장 분위기는 상당히 다르다는 내용의 기사가 포털에 올라온 지 한 시간 만에 사라졌다며 우리나라에 언론 통제나 왜곡이 지속되고 있는 것 같아 마음 아프게 생각한다고 말하기도 했다. ......1.8......0.. . 77 그는 오 후보 측은 의 보도 편향성을 지적한다는 질문에 대해서는 국민의은 그런 말을 할 자격이 없다며 이명박 전 대통령 시절 는 3년간 대통령 주례연설을 방송했다고 답했다. 이어 허가 사항을 보니 날씨나 교통 관련 내용 외에도 다 방송할 수 있다. 날씨교통 방송만 해야 한다는 주장은 틀린 해석으로 안다고 말했다.그러면서 박 후보는 편향성 판단은 시청자가 하는 것이라며 언론이 정도를 걷는 것이 우리 사회를 가장 발전시킨다는 신념을 항상 지켜주길 바란다고 강조했다.앞서 오 후보 측이 기자 등을 고발한 것에 대해서는 진실을 알리려는 보도에 재갈을 물리려는 태도가 언론 탄압이라고 꼬집었다.주재현 기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,박영선 “보수언론 왜곡 기사 굉장히 난무”,주재현,0.4034687852614297
