t_content,title,reporter,info
.. .15589479793640 경기도가 국민권익위원회와 함께 공직자의 부동산 투기 등을 근본적으로 예방하기 위한 이해충돌방지 제도를 마련한다. 이와 함께 공익부패 신고자에 대한 적극적선제적 보호에 나서기로 했다. 이재명 경기지사와 전현희 국민권익위원회 위원장은 2일 경기도청에서 이런 내용을 담은 공정한 청렴사회 구현과 국민권익 증진을 위한 업무협약에 서명했다... .15670434594650 협약에 따라 양 기관은 공직자의 부동산 투기 등 공직자 이해충돌방지를 위한 제도마련 적극적선제적인 공익부패신고자 보호신고 활성화 공직자 청렴교육 강화 및 교육훈련기관을 통한 청렴교육 과정 운영 행정심판 옴부즈만 등 국민권익 구제 및 고충해결 국민의 참여소통을 위한 법령 제도개선 등에 대해 공동협력하기로 했다.현재 도는 부동산 투기 관련 반부패 조사단을 구성해 자체 실태조사를 진행하고 있으며 조사결과에 따라 위반자에 대한 엄정한 조치를 취하고 근본적 개선이 필요한 부분은 중앙부처와 협력해 대책을 마련할 계획이다. ......1.8......0.. . 77 도는 이번 협약이 공직자의 이해충돌방지 등 관련 대책 마련에 큰 도움이 될 것으로 기대하고 있다. 도 차원의 체계적인 세부이행방안을 마련해 협약을 적극적으로 이행할 계획이다.이 지사는 공직자의 본분은 공정한 질서를 유지하는 것에 있다. 국민들로부터 위임받은 권한을 행사하기 때문에 사적 이익을 위해 사용해서는 안 된다고 생각한다며 공직자들이 공적 권한을 남용해서 사익을 추구하고 강자들의 횡포에 부화뇌동하면 급격하게 사회체제가 무너지는 것을 실제로 경험한 만큼 공직자들이 본분을 지키고 청렴과 결백성을 지켜나가는 것이 중요한 과제라고 말했다.이어 현재 를 중심으로 한 공직자들의 부동산 투기를 바라보는 우리 국민들의 마음이 아마도 생선가게를 고양이에게 맡겨놨더니 결국은 생선을 물고 도망가는 고양이를 보는 심정이 아닐까 싶다며 공정한 룰이 작동하는 상식적인 사회 부패와 특권이 없는 그런 정상 사회를 만들어나가는 것이 우리의 직무다. 권익위와 함께 공정한 사회를 만들기 위해 노력하겠다고 강조했다.전 위원장은 국민권익위원회는 반부패 정책의 콘트롤타워로서 경기도와 같은 광역 지자체를 비롯해서 각 기관과 긴밀히 협력해 공직 사회의 공정성과 청렴성을 강화하기 위한 대책을 추진하고자 한다며 특히 경기도에서 반부패청렴 정책에 모든 공직자가 솔선수범하고 대책 마련을 함께 해주신다면 대한민국의 청렴도가 한 단계 더 도약하는 계기가 될 것이라 확신한다고 말했다. 윤종열 기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,"이재명, 권익위와 '부패·특권이 없는 정상 사회 만들어나가겠다'",윤종열,0.6021216352785684
.. .15589479793640 이재명 경기도지사는 47재보선 사전투표가 진행되는 것과 관련해주권자의 마땅한 권위를 증명하시기를 정중히 청한다고 밝혔다... .15670434594650 이 지사는 2일 페이스북에 버려도 될 권리란 없습니다란 제목의 글을 통해 이같이 강조했다.그는 지금껏 중요하지 않은 선거는 없었다며 짧지만 질곡의 역사를 가진 우리 민주주의지만 어제의 한 표가 오늘을 결정해왔고 오늘의 한 표가 내일을 결정할 것이라는 점은 변하지 않는 사실이라고 주장했다. ......1.8......0.. . 77 이 지사는 돌이켜보면 낮은 투표율 뿌리 깊은 정치불신과 무관심은 이내 정치권의 긴장도를 낮추어 국민을 기만하는 정치로 이어졌다며 그 결과는 고스란히 국민의 피해로 돌아갔다고 지적했다.그는 당선자에게 주는 표가 되든 낙선자에게 주는 표가 되든 상관없다며 오늘과 내일의 사전투표 그리고 7일 본투표까지 바쁘고 고된 와중에도 주권자의 마땅한 권위를 증명하시기를 정중히 청한다고 강조했다. 그러면서 이 지사는 주권자 개개인의 민의가 충분히 반영되는 만큼 우리 민주주의가 건강해지고 주권자의 권한은 강화될 것이라며 덧붙여 정치인의 한 사람으로서 더 많은 국민께서 우리 정치를 긍정하여 흔쾌히 투표하실 수 있도록 최선 다하겠다는 다짐을 올린다고 덧붙였다.윤종열 기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,이재명 '버려도 될 권리란 없습니다…오늘 한표가 내일 결정',윤종열,0.6320279460117794
이재명 경기지사 연합뉴스.. .15589479793640 .. .15670434594650 이재명 경기도지사가 2일 어제의 한 표가 오늘을 결정해 왔고 오늘의 한 표가 내일을 결정할 것이라는 점은 변하지 않는 사실이라며 4.7 보궐선거 투표참여를 독려했다.이 지사는 이날 자신의 소셜네트워크서비스를 통해 돌이켜보면 낮은 투표율 뿌리 깊은 정치불신과 무관심은 이내 정치권의 긴장도를 낮추어 국민을 기만하는 정치로 이어졌다. 그 결과는 고스란히 국민의 피해로 돌아갔다며 지금껏 중요하지 않은 선거는 없었다. 짧지만 질곡의 역사를 가진 우리 민주주의지만 어제의 한 표가 오늘을 결정해 왔고 오늘의 한 표가 내일을 결정할 것이라는 점은 변하지 않는 사실이라고 강조했다. ......1.8......0.. . 77 이어 당선자에게 주는 표가 되든 낙선자에게 주는 표가 되든 상관없다며 오늘과 내일의 사전투표 그리고 7일 본투표까지 바쁘고 고된 와중에도 주권자의 마땅한 권위를 증명하시기를 정중히 청한다고 당부했다. 그러면서 주권자 개개인의 민의가 충분히 반영되는 만큼 우리 민주주의가 건강해지고 주권자의 권한은 강화될 것이라며 정치인의 한 사람으로서 더 많은 국민께서 우리 정치를 긍정하여 흔쾌히 투표하실 수 있도록 최선을 다하겠다고 말했다.강지수 인턴기자 . 저작권자 서울경제 무단 전재 및 재배포 금지,"이재명 '어제의 투표가 오늘을, 오늘의 투표가 내일을'…투표참여 독려",강지수,0.5726501031337344
